,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
1087,2022-03-14 18:33:34+00:00,"Huelga del transporte
Hoy 14 empieza una huelga del transporte que puede causar que tu pedido se retrase, puedes hacer el seguimiento con el número que te he enviado al tu email
Aprovecho para recordarte que es de enorme ayuda las reseñas en la web, si te ha gustado, dímelo!! 😊 https://t.co/oXSmaCVAvV",huelga del transporte hoy 14 empieza una huelga del transporte que puede causar que tu pedido se retrase  puedes hacer el seguimiento con el n mero que te he enviado al tu email aprovecho para recordarte que es de enorme ayuda las rese as en la web  si te ha gustado  d melo      ,TazasBuenas,es,13,2,2021-09-04 17:03:30+00:00,284,False,4205,"Casasbuenas, España",
1094,2022-03-14 18:31:59+00:00,@ivanedlm 19:30 horas de huelga de transporte y todavía no has dicho nada de nada en apoyo a transportista. Ustedes también ven peligrar sus privilegios?,  19 30 horas de huelga de transporte y todav a no has dicho nada de nada en apoyo a transportista  ustedes tambi n ven peligrar sus privilegios ,e1af68ed110b4f4,es,0,0,2015-05-10 12:47:08+00:00,3,False,197,,
1096,2022-03-14 18:31:34+00:00,Cortes de carreteras aislados y escasa incidencia en la primera jornada del paro de transportistas https://t.co/3g1bVSKy3z,cortes de carreteras aislados y escasa incidencia en la primera jornada del paro de transportistas  ,20m,es,2,1,2009-04-14 09:39:41+00:00,1479122,True,6643,Spain,
1097,2022-03-14 18:31:25+00:00,"El miércoles pasado, la Plataforma para la Defensa del Sector del Transporte (Plataforma Nacional) convoca un paro patronal del sector a partir de hoy, 14 de marzo. https://t.co/rnGQFA5iy6",el mi rcoles pasado  la plataforma para la defensa del sector del transporte  plataforma nacional  convoca un paro patronal del sector a partir de hoy  14 de marzo   ,gominismo,es,0,0,2012-01-21 20:01:06+00:00,3193,False,9553,"Barcelona, España",
1098,2022-03-14 18:31:18+00:00,Cortes de carretera aislados y escasa incidencia en la huelga de transporte. https://t.co/LsuMV9WW41,cortes de carretera aislados y escasa incidencia en la huelga de transporte   ,NueveCuatroUno,es,0,0,2011-09-16 18:34:57+00:00,15861,False,2330,"Logroño, La Rioja, España",
1102,2022-03-14 18:30:55+00:00,"Hay huelga de transporte y lo primero que veo que falta son maritoñis, las prioridades que tenemos en Granada",hay huelga de transporte y lo primero que veo que falta son marito is  las prioridades que tenemos en granada,lucykosmos,es,1,0,2016-07-16 21:37:59+00:00,536,False,29481,"Granada, Andalucía ",
1103,2022-03-14 18:30:30+00:00,"RT @AtlanticoDiario: 🚛 #Vigo El paro de transportistas provoca incidencias en los principales polígonos del área
https://t.co/sZzvUcFMVc",    vigo el paro de transportistas provoca incidencias en los principales pol gonos del  rea  ,Nba1Marisa,es,0,2,2021-02-28 08:41:10+00:00,1000,False,117732,"Vigo, Pontevedra España",
1105,2022-03-14 18:30:24+00:00,"‼Los incidentes más destacados de la primera jornada de la huelga de transporte

➡La primera jornada del parón se ha traducido principalmente en distintas retenciones en carreteras, sin peligrar el suministro de las grandes ciudades

https://t.co/oNaylLXWUv", los incidentes m s destacados de la primera jornada de la huelga de transporte   la primera jornada del par n se ha traducido principalmente en distintas retenciones en carreteras  sin peligrar el suministro de las grandes ciudades   ,elperiodico,es,3,3,2010-10-05 10:56:58+00:00,715595,True,376,Barcelona,
1107,2022-03-14 18:29:34+00:00,"RT @COPEMERIDA: Imagen del Polígono Industrial El Prado, en la primera jornada de huelga para el sector del transporte de mercancías. #Huel…", imagen del pol gono industrial el prado  en la primera jornada de huelga para el sector del transporte de mercanc as   huel ,accion_malaga,es,0,59,2020-12-06 08:32:11+00:00,253,False,2807,"Málaga, España",
1117,2022-03-14 18:26:28+00:00,"🔴 #HUELGA

LA FACHARCA APOYA CIEGAMENTE LA HUELGA DE TRANSPORTE DE MERCANCÍAS.

Desde @ABCtodays les pedimos que no se rindan, que colapsen españa.
Estamos con los camioneros, con los agricultores,ganaderos, autónomos...

¡¡BASTA YA DE ABUSOS!!
¡¡QUEREMOS VIVIR!! https://t.co/P80zqhnKQV",   huelga  la facharca apoya ciegamente la huelga de transporte de mercanc as   desde   les pedimos que no se rindan  que colapsen espa a  estamos con los camioneros  con los agricultores ganaderos  aut nomos       basta ya de abusos     queremos vivir    ,ABCtodays,es,55,32,2020-10-21 16:29:04+00:00,1353,False,8920,internet📶📡,
1120,2022-03-14 18:26:09+00:00,"@MoisukeAuditore A ver, era bulo el hecho de una huelga general de transporte durante una semana. Está convocada por una organización minoritaria y el impacto en cada zona es muy random. Seguramente han parado un rato por hacer ruido y ya está",  a ver  era bulo el hecho de una huelga general de transporte durante una semana  est  convocada por una organizaci n minoritaria y el impacto en cada zona es muy random  seguramente han parado un rato por hacer ruido y ya est ,ProdiNoms,es,0,0,2010-12-16 16:00:20+00:00,1050,False,34996,"Vélez-Málaga, España",
1134,2022-03-14 18:20:18+00:00,La huelga de transporte tratara de cargarse al gobierno para q entren Ayuso y Abascal con sus grandes ideas economicas de todos conocidas por sus explicaciones continuas. Ellos nos salvaran de todo. Que felices seremos.....,la huelga de transporte tratara de cargarse al gobierno para q entren ayuso y abascal con sus grandes ideas economicas de todos conocidas por sus explicaciones continuas  ellos nos salvaran de todo  que felices seremos     ,CVillasante1,es,0,0,2012-03-19 10:21:26+00:00,469,False,3345,España,
1136,2022-03-14 18:19:39+00:00,"RT @AnarkingSkywal6: Al haber huelga de transporte, los jugadores del #RealMadrid han ido al estadio del Mallorca en patinete eléctrico. #F…", al haber huelga de transporte  los jugadores del  realmadrid han ido al estadio del mallorca en patinete el ctrico   f ,pilichus,es,0,2,2014-10-13 13:04:30+00:00,2514,False,509581,,
1142,2022-03-14 18:18:08+00:00,"Baja incidencia de la huelga del transporte por carretera, según ha comunicado el Gobierno

https://t.co/4VVH8eBbQu https://t.co/op0W8GVGMa",baja incidencia de la huelga del transporte por carretera  seg n ha comunicado el gobierno     ,Hortoinfo2,es,2,1,2014-10-08 18:14:18+00:00,2696,False,0,"Aguadulce, Almería, España",
1150,2022-03-14 18:17:03+00:00,@elmundoes @el_pais @elconfidencial @larazon_es porqué hay prácticamente cero cobertura de la Huelga de Transporte?,    pais     es porqu  hay pr cticamente cero cobertura de la huelga de transporte ,emoyacan,es,0,0,2010-04-17 01:01:37+00:00,86,False,2999,"Madrid, Spain",
1152,2022-03-14 18:15:55+00:00,"RT @wakkapoficial: 🚨¡AVISO!🚨

Para el próximo 14 de Marzo se ha convocado una huelga de transporte en señal de protesta por la situación de…",   aviso    para el pr ximo 14 de marzo se ha convocado una huelga de transporte en se al de protesta por la situaci n de ,wakkapoficial,es,0,4,2016-04-20 11:06:26+00:00,32763,False,6020,Alcobendas,
1159,2022-03-14 18:14:51+00:00,"Apoyo la protesta actual del Transporte.
Nunca apoyaré a esbirros que se dedican a impedir que otros trabajen.
Hay gente que se puede permitir estar 1 mes sin trabajar y hay otros que no pueden permitirse 1 día sin hacerlo incluso estando a favor de la huelga. https://t.co/8AWPFzdhJ9",apoyo la protesta actual del transporte  nunca apoyar  a esbirros que se dedican a impedir que otros trabajen  hay gente que se puede permitir estar 1 mes sin trabajar y hay otros que no pueden permitirse 1 d a sin hacerlo incluso estando a favor de la huelga   ,Ketelusan,es,0,0,2011-03-19 21:21:24+00:00,822,False,7587,Catalonia (Spain),
1160,2022-03-14 18:14:03+00:00,"@numer344 Estoy viendo lo de la huelga de transporte y estoy flipando ... Dice la marisú montero que están pensando bajar los impactos a  los carburantes pero solo  a "" algunos sectores"" hijos de p...ta que me gasto más de 300 € en gasolina para ir al trabajo , bajadlo para todos !!",  estoy viendo lo de la huelga de transporte y estoy flipando     dice la maris  montero que est n pensando bajar los impactos a  los carburantes pero solo  a   algunos sectores  hijos de p   ta que me gasto m s de 300   en gasolina para ir al trabajo   bajadlo para todos   ,EnriquePrezPr10,es,15,3,2022-02-18 11:44:38+00:00,30,False,602,,
1182,2022-03-14 18:09:37+00:00,"Al haber huelga de transporte, los jugadores del #RealMadrid han ido al estadio del Mallorca en patinete eléctrico. #Florentino se ha solidarizado también con la patronal del transporte.",al haber huelga de transporte  los jugadores del  realmadrid han ido al estadio del mallorca en patinete el ctrico   florentino se ha solidarizado tambi n con la patronal del transporte ,AnarkingSkywal6,es,20,2,2021-09-29 00:07:51+00:00,5544,False,11856,Every where. ,
1195,2022-03-14 18:07:13+00:00,RT @joellarosa876: Estalló una Huelga del Transporte en España por el aumento del combustible, estall  una huelga del transporte en espa a por el aumento del combustible,camilav141,es,0,6,2019-07-27 15:51:41+00:00,210,False,1398,,
1196,2022-03-14 18:07:09+00:00,Inicio de la huelga indefinida del sector del transporte https://t.co/xIZGwYrRoi,inicio de la huelga indefinida del sector del transporte  ,Malaga_Magazine,es,1,0,2017-03-30 08:37:40+00:00,898,False,5418,"Málaga, España",
1197,2022-03-14 18:06:45+00:00,"🔴Noticia - Arranca la huelga del transporte con escaso seguimiento, según el Gobierno

https://t.co/GeF7h7Pd8g", noticia   arranca la huelga del transporte con escaso seguimiento  seg n el gobierno   ,Malaga24h,es,0,0,2011-07-12 11:36:09+00:00,4924,False,403,Málaga Spain,
1201,2022-03-14 18:06:12+00:00,"¡El transporte inicia una huelga ante la grave e inasumible subida del diésel!
https://t.co/eSrwQv9lxo #huelgatransporte #transporte #transportistas #gastoscombustibles #diésel #gasolina #gasolineras #camiones #camioneros #subidadiésel #huelgacamioneros #recurrirmultas #abogados", el transporte inicia una huelga ante la grave e inasumible subida del di sel     huelgatransporte  transporte  transportistas  gastoscombustibles  di sel  gasolina  gasolineras  camiones  camioneros  subidadi sel  huelgacamioneros  recurrirmultas  abogados,Multayuda,es,1,1,2010-03-11 14:41:54+00:00,1787,False,9980,España,
1207,2022-03-14 18:05:17+00:00,"@Tonioconenie @Carsahi79 @gmaemejota La huelga de hoy del transporte es de autónomos no? Eso tenía entendido,la de la patronal fue la anterior",      la huelga de hoy del transporte es de aut nomos no  eso ten a entendido la de la patronal fue la anterior,ikiLMac,es,0,0,2011-06-10 09:56:07+00:00,100,False,9063,,
1213,2022-03-14 18:03:10+00:00,RT @zizzagow: Es alucinante que el partido ultraderechista VOX que en su panfleto de toda la vida esta en contra del derecho de huelga y ma…, es alucinante que el partido ultraderechista vox que en su panfleto de toda la vida esta en contra del derecho de huelga y ma ,javier1460,es,0,4,2011-05-29 20:29:14+00:00,4862,False,47310,,
1218,2022-03-14 18:02:17+00:00,"RT @BECAES_: AGITPROP ⚠️ MEDIOS Y SINDICATOS 

Los medios y sindicatos intentan quitar importancia e impedir la huelga de transportistas co…", agitprop    medios y sindicatos   los medios y sindicatos intentan quitar importancia e impedir la huelga de transportistas co ,Josemi130478,es,0,3,2018-04-16 16:17:44+00:00,534,False,70783,"Barcelona, España",
1219,2022-03-14 18:02:10+00:00,Parece ser que la huelga de transporte ha sido un... Fracaso.. Que opinas???,parece ser que la huelga de transporte ha sido un    fracaso   que opinas   ,Raul19101843,es,0,0,2019-12-31 10:07:42+00:00,53,False,15345,,
1221,2022-03-14 18:01:34+00:00,"@merikilljoy Real. Acabo de ir y no hay aceite de ningún tipo xDD, y de lo demás hay poco pero es normal por la huelga de transporte. Pero el aceite bestial.",  real  acabo de ir y no hay aceite de ning n tipo xdd  y de lo dem s hay poco pero es normal por la huelga de transporte  pero el aceite bestial ,pablixi9,es,0,0,2020-07-28 22:50:43+00:00,83,False,16037,,
1229,2022-03-14 18:00:20+00:00,"🚛 #Vigo El paro de transportistas provoca incidencias en los principales polígonos del área
https://t.co/sZzvUcFMVc",   vigo el paro de transportistas provoca incidencias en los principales pol gonos del  rea  ,AtlanticoDiario,es,0,2,2011-01-10 11:47:12+00:00,14774,False,32,Vigo,
1230,2022-03-14 18:00:13+00:00,"RT @LOBOALFAIBERICO: La izmierda de la Secta intentando reventar la huelga de transporte.
Hay que ir a los Mercadonas y sacar las fotos de…", la izmierda de la secta intentando reventar la huelga de transporte  hay que ir a los mercadonas y sacar las fotos de ,soniamontesino9,es,0,2,2021-09-26 18:08:00+00:00,3,False,58,,
1232,2022-03-14 18:00:01+00:00,"#Huelga 🚛 El sector del transporte ha iniciado esta medianoche huelga en la que solicitan incentivos económicos, bajada del precio del gasoil así como la prohibición de la contratación de los servicios de transporte por debajo de costes de explotación https://t.co/waxzihYkm7", huelga   el sector del transporte ha iniciado esta medianoche huelga en la que solicitan incentivos econ micos  bajada del precio del gasoil as  como la prohibici n de la contrataci n de los servicios de transporte por debajo de costes de explotaci n  ,101tvAntequera,es,5,1,2020-08-25 08:24:40+00:00,1137,False,1811,"Antequera, Málaga ",
1238,2022-03-14 17:58:41+00:00,"@ZurdosNo Te refieres a los pequeños empresarios y autónomos que no hacen huelga? , te recuerdo que esta huelga no es de las grandes empresas del transporte y mucho menos de los empleados. #HuelgaTransporte",  te refieres a los peque os empresarios y aut nomos que no hacen huelga    te recuerdo que esta huelga no es de las grandes empresas del transporte y mucho menos de los empleados   huelgatransporte,2011pagador,es,0,1,2011-05-30 18:07:41+00:00,1392,False,3606,Planeta Tierra,
1246,2022-03-14 17:56:37+00:00,@DonDrPr_4ever @EugeniodOrs_ La huelga de transporte es de la patronal.,  4ever    la huelga de transporte es de la patronal ,javierglezv,es,0,0,2010-10-08 07:42:27+00:00,2948,False,16143,,
1250,2022-03-14 17:55:57+00:00,RT @zonaretiro: Huelga en Metro de Madrid el miércoles 16 de marzo https://t.co/9NXDITjDFR a través de @ZonaRetiro -, huelga en metro de madrid el mi rcoles 16 de marzo   a trav s de    ,Muslodepollo97,es,0,1,2017-03-25 21:35:40+00:00,104,False,79475,,
1253,2022-03-14 17:55:21+00:00,"✅ La huelga del transporte apenas se nota en la provincia. 
👉Pese a no secundar el paro, la patronal del sector exige al Gobierno «intervenir ya el precio del combustible».   
[vía @ElNorte_SG] 
#Segovia #carburantes 
https://t.co/l6FXg1FzBw",  la huelga del transporte apenas se nota en la provincia    pese a no secundar el paro  la patronal del sector exige al gobierno  intervenir ya el precio del combustible       v a   sg    segovia  carburantes   ,ElNorte_SG,es,0,1,2018-02-23 11:21:06+00:00,2635,False,16,"Segovia, España",
1267,2022-03-14 17:52:45+00:00,"Los transportistas convocan un paro este lunes ante una ""situación de quiebra económica"" y con la gasolina disparada.
Uy, uy, CCOO, de parte de los que les sueltan la guita para sus comilonas, en vez de con los trabajadores. Vaya sorpresa. https://t.co/t0WwgcqHLG",los transportistas convocan un paro este lunes ante una  situaci n de quiebra econ mica  y con la gasolina disparada  uy  uy  ccoo  de parte de los que les sueltan la guita para sus comilonas  en vez de con los trabajadores  vaya sorpresa   ,Reletos,es,0,0,2011-04-29 21:14:26+00:00,1119,False,117979,Torremolinos Malaga,
1270,2022-03-14 17:52:22+00:00,"RT @lanuevaespana: #ÚltimaHora El paro del transporte frena casi todos los camiones de Asturias: ""Nunca he visto una huelga igual"" https://…",   ltimahora el paro del transporte frena casi todos los camiones de asturias   nunca he visto una huelga igual   ,Tricioviedista,es,0,20,2013-02-22 22:20:30+00:00,1323,False,9889,La Rioja,
1273,2022-03-14 17:51:04+00:00,"Los sindicatos, esos a los que el Gobierno regó con 14 Millones de euros en 2021, con 17 en 2022 y que van a reformar sus sedes con  100 Millones de euros de los fondos de recuperación europeos, declaran ilegal la huelga del transporte por los precios del combustible. https://t.co/XKo57cjd9m https://t.co/aTgbMcwqtM",los sindicatos  esos a los que el gobierno reg  con 14 millones de euros en 2021  con 17 en 2022 y que van a reformar sus sedes con  100 millones de euros de los fondos de recuperaci n europeos  declaran ilegal la huelga del transporte por los precios del combustible     ,VOXEROAndaluz,es,26,21,2022-03-06 14:21:43+00:00,1587,False,762,,
1275,2022-03-14 17:50:42+00:00,"La Huelga  de transporte pesado y de carga en España ha sido muy bien organizado aun continua ...
#Espana #Parodetransporte #HuelgadeTransportes",la huelga  de transporte pesado y de carga en espa a ha sido muy bien organizado aun continua      espana  parodetransporte  huelgadetransportes,ElviraRodriguez,es,2,1,2009-04-22 21:12:38+00:00,7161,False,30788,Venezuela-USA,
1300,2022-03-14 17:46:48+00:00,"RT @gaditanasinmor1: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida

Desde las 00:00 horas…", huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida  desde las 00 00 horas ,K3Raxo,es,0,8,2008-12-19 08:32:33+00:00,208,False,90309,Madrid,
1302,2022-03-14 17:46:30+00:00,"@PSOE INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",  in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1303,2022-03-14 17:46:25+00:00,"@sanchezcastejon @PSOE @OECD @MathiasCormann INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",        in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1304,2022-03-14 17:46:21+00:00,"@PSOE @CristinaNarbona INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",    in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1313,2022-03-14 17:44:24+00:00,"Impresionante lo que dice un representante de @UGT_Comunica en entrevista con @jaabellan sobre la huelga del transporte!
Impresentable como el resto de sindicatos @CCOO @AccionsindUSO.",impresionante lo que dice un representante de   comunica en entrevista con   sobre la huelga del transporte  impresentable como el resto de sindicatos     ,Jimmyacossta,es,2,0,2012-01-24 23:22:54+00:00,55,False,1649,,
1320,2022-03-14 17:43:00+00:00,La Plataforma del Transporte estima el seguimiento de la huelga en el 90% https://t.co/f1bWarXnxh,la plataforma del transporte estima el seguimiento de la huelga en el 90   ,TPAnoticias,es,2,0,2011-04-05 11:26:32+00:00,84862,False,4392,Asturias,
1330,2022-03-14 17:40:59+00:00,"➡️ Los transportistas comienzan hoy un paro indefinido convocado por la Plataforma para la Defensa del Sector del Transporte de Mercancías por Carretera 🚛🗣✋🏼 
https://t.co/qJApoczwdf https://t.co/3cQkdpQlgU",   los transportistas comienzan hoy un paro indefinido convocado por la plataforma para la defensa del sector del transporte de mercanc as por carretera          ,DiarioHuelva,es,0,0,2010-01-26 13:14:29+00:00,20830,False,1820,Huelva,
1331,2022-03-14 17:40:52+00:00,"@europapress Asustado estás después de perder las subvenciones en Castilla y León. 

¿Hoy era la huelga del transporte? O eso no te importa ya que los que están en el Gobierno te han inflado a subvenciones.",  asustado est s despu s de perder las subvenciones en castilla y le n     hoy era la huelga del transporte  o eso no te importa ya que los que est n en el gobierno te han inflado a subvenciones ,arfes_,es,4,0,2011-10-16 15:12:21+00:00,90,False,1318,"Islas Canarias, España",
1348,2022-03-14 17:37:53+00:00,RT @MakakoMak: Huelga de #transporte #transportistas #huelgatransportistas #HuelgaTransporte #huelga https://t.co/KZafgvOJsH, huelga de  transporte  transportistas  huelgatransportistas  huelgatransporte  huelga  ,JAIME_es,es,0,6,2010-12-05 17:06:28+00:00,68,False,368,,
1373,2022-03-14 17:34:39+00:00,"RT @PerezColchero: España se mueve:
 🇪🇸14 de marzo - Huelga transporte
🇪🇸19 de marzo - Manifestaciones ante ayuntamientos por los precios d…", espa a se mueve     14 de marzo   huelga transporte   19 de marzo   manifestaciones ante ayuntamientos por los precios d ,julur67,es,0,111,2013-07-21 11:14:08+00:00,309,False,46923,"Barcelona, España",
1382,2022-03-14 17:32:19+00:00,RT @gpelopezjim: La Huelga En El Sector Transporte 🚛 En España 🇪🇸 Es Convocada Por Los Patrones ; Los Choferes 🛑 No tenemos nada que ver en…, la huelga en el sector transporte   en espa a    es convocada por los patrones   los choferes   no tenemos nada que ver en ,Tuputam55763591,es,0,2,2020-04-19 18:36:38+00:00,119,False,620,,
1386,2022-03-14 17:31:54+00:00,"@ionebelarra @PODEMOS INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",    in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1387,2022-03-14 17:31:44+00:00,"@IgualdadGob @PODEMOS @EUCouncil @Pam_Angela_ INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",        angela  in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1388,2022-03-14 17:31:39+00:00,"@PabloEchenique @PODEMOS INÚTILES DESDE HACE YA 1 AÑO. LA GUERRA RUSA ES LA PUNTILLA. 
Prensa: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida",    in tiles desde hace ya 1 a o  la guerra rusa es la puntilla   prensa  huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,4,False,1,,
1391,2022-03-14 17:31:27+00:00,Huelga en Metro de Madrid el miércoles 16 de marzo https://t.co/9NXDITjDFR a través de @ZonaRetiro -,huelga en metro de madrid el mi rcoles 16 de marzo   a trav s de    ,zonaretiro,es,1,1,2009-04-06 15:33:00+00:00,3995,False,1240,Madrid,
1396,2022-03-14 17:30:06+00:00,"#LoÚltimo huelga de choferes transporte publico, 17 y 18 marzo, subio el pan, 3 x 1 sol, sube mas el combustible...", lo ltimo huelga de choferes transporte publico  17 y 18 marzo  subio el pan  3 x 1 sol  sube mas el combustible   ,Javiermcespede1,es,0,0,2020-07-15 22:46:00+00:00,47,False,29437,"Lima, Perú",
1411,2022-03-14 17:28:14+00:00,"🚛 La huelga de transporte frena el traslado de mercancía en el Puerto de #Marín

👉 Maersk y Ence fueron algunas de las empresas que registraron incidencias en el tráfico de camiones https://t.co/WSmqhZ4jxL",  la huelga de transporte frena el traslado de mercanc a en el puerto de  mar n    maersk y ence fueron algunas de las empresas que registraron incidencias en el tr fico de camiones  ,Diario_Pontev,es,1,0,2010-11-18 16:22:59+00:00,19056,False,91,Pontevedra (Galicia-Spain),
1417,2022-03-14 17:26:26+00:00,"Mientras que nuestros vecinos, portugueses y franceses soportan largas colas para llenar sus depósitos con el carburante más barato de las gasolineras españolas, la prensa amarilla intenta desestabilizar al gobierno al tiempo que la ultraderecha promueve la huelga de transporte. https://t.co/s2rjBA89M7",mientras que nuestros vecinos  portugueses y franceses soportan largas colas para llenar sus dep sitos con el carburante m s barato de las gasolineras espa olas  la prensa amarilla intenta desestabilizar al gobierno al tiempo que la ultraderecha promueve la huelga de transporte   ,PanicOrfila,es,25,30,2016-07-10 16:15:08+00:00,3585,False,30514,Gijón / Xixón,
1423,2022-03-14 17:25:10+00:00,Seguimiento generalizado de la huelga indefinida de los transportistas autónomos de Gipuzkoa https://t.co/4vJN3H0CqK,seguimiento generalizado de la huelga indefinida de los transportistas aut nomos de gipuzkoa  ,diariovasco,es,0,0,2008-04-04 17:34:05+00:00,90855,True,787,San Sebastian Spain,
1426,2022-03-14 17:24:09+00:00,"RT @pitruski1: Que raro !
En la huelga de transporte,convocada para hoy,no ha habido piquetes coaccionantes; será porque no la han convocad…", que raro   en la huelga de transporte convocada para hoy no ha habido piquetes coaccionantes  ser  porque no la han convocad ,69Chicharra,es,0,3,2021-10-28 12:34:51+00:00,1090,False,21867,ELCHE ,
1433,2022-03-14 17:22:44+00:00,"AGITPROP ⚠️ MEDIOS Y SINDICATOS 

Los medios y sindicatos intentan quitar importancia e impedir la huelga de transportistas contra el Gobierno por la brutal subida de precios.

https://t.co/TIPVEiTNTF
🔥🔥🔥🔥🔥 https://t.co/evSOeXicm0",agitprop    medios y sindicatos   los medios y sindicatos intentan quitar importancia e impedir la huelga de transportistas contra el gobierno por la brutal subida de precios            ,BECAES_,es,5,3,2012-01-09 11:52:42+00:00,18405,False,136390,"Cádiz, España",
1442,2022-03-14 17:21:33+00:00,RT @frarumo: La huelga de camioneros española está recibiendo una lluvia de apoyos de última hora. Aunque no cuente con las grandes patrona…, la huelga de camioneros espa ola est  recibiendo una lluvia de apoyos de  ltima hora  aunque no cuente con las grandes patrona ,Slevin_Kalevra_,es,0,66,2020-03-07 18:46:44+00:00,72,False,2610,Reino de España,
1446,2022-03-14 17:19:02+00:00,Última hora de la huelga de transporte....... https://t.co/m3n63vFjf9, ltima hora de la huelga de transporte         ,Purasan62798948,es,12,1,2021-07-13 13:32:34+00:00,704,False,40270,,
1451,2022-03-14 17:17:51+00:00,"#HuelgaTransporte :🚛 La patronal Asetramdiza ha decidido no sumarse a la convocatoria de paro de este 14 de marzo
https://t.co/FCQWEoaBXe", huelgatransporte    la patronal asetramdiza ha decidido no sumarse a la convocatoria de paro de este 14 de marzo  ,hoyxhoyzamora,es,0,2,2016-02-19 10:16:11+00:00,1060,False,133,"Zamora, España",
1466,2022-03-14 17:15:11+00:00,"Recuerdo la última huelga general del transporte 🚚 en la cual todos esos que hacen huelga hoy, no la secundaron y es más, fueron en su mayoría los esquiroles.",recuerdo la  ltima huelga general del transporte   en la cual todos esos que hacen huelga hoy  no la secundaron y es m s  fueron en su mayor a los esquiroles ,yomisma72,es,3,0,2014-02-16 11:50:22+00:00,1651,False,19177,Españistan ,
1475,2022-03-14 17:12:22+00:00,"RT @20m: Primeros incidentes en el paro indefinido de transportistas: retenciones, cortes de tráfico en polígonos, piquetes... https://t.co…", primeros incidentes en el paro indefinido de transportistas  retenciones  cortes de tr fico en pol gonos  piquetes     ,BECAES_,es,0,8,2012-01-09 11:52:42+00:00,18405,False,136390,"Cádiz, España",
1477,2022-03-14 17:12:06+00:00,"La huelga del transporte de hoy parece que no ha sido secundada como esperaban los organizadores y alentadores en la sombra.

Declaraciones en favor de #Putin por parte de uno de los portavoces y apoyo en redes de simpatizantes de #vox 

#HuelgaTransporte #huelgatransportistas",la huelga del transporte de hoy parece que no ha sido secundada como esperaban los organizadores y alentadores en la sombra   declaraciones en favor de  putin por parte de uno de los portavoces y apoyo en redes de simpatizantes de  vox    huelgatransporte  huelgatransportistas,CollPuch,es,5,3,2022-02-10 14:18:41+00:00,151,False,942,Madrid ,
1480,2022-03-14 17:11:26+00:00,"@Cloe45315979 Infórmate antes de hablar, no está secundada por ninguna organización de transporte, esta organizada por una asociación q solo ha tenido un acto en 3 años y fue una huelga q ni siquiera era relacionada con el transporte.
La ignorancia es muy atrevida.",  inf rmate antes de hablar  no est  secundada por ninguna organizaci n de transporte  esta organizada por una asociaci n q solo ha tenido un acto en 3 a os y fue una huelga q ni siquiera era relacionada con el transporte  la ignorancia es muy atrevida ,observeitor401,es,2,0,2020-09-05 10:02:06+00:00,162,False,11497,,
