,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
700,2022-03-30 23:42:00+00:00,RT @Lamonal83612869: @JohanLozada26 Lamentablemente asesinada por  unos  legionarios del mal  que representan a la gn cuyo honor es su Divi…,   lamentablemente asesinada por  unos  legionarios del mal  que representan a la gn cuyo honor es su divi ,JOSE00539693,es,0,4,2021-12-05 16:30:30+00:00,112,False,5457,CARACAS-VENEZUELA,,1509315034974986245
701,2022-03-30 23:41:56+00:00,"RT @Inconforme75: Buenos días,
Aún dudas que este bailarín en latex esté al servicio de las elites?
Lo que faltaba por oir!!! 😳
Zelensky pr…", buenos d as  a n dudas que este bailar n en latex est  al servicio de las elites  lo que faltaba por oir      zelensky pr ,konkiban,es,0,30,2014-03-28 20:45:17+00:00,380,False,68804,"Mundaka, España",,1509315016297693188
702,2022-03-30 23:41:54+00:00,@MaluliBordon @lopezfelipe22 Lo mismo pasa con los ganaderos y los sojeros. No pagan impuestos justos y se les subsidia el combustible ...,    lo mismo pasa con los ganaderos y los sojeros  no pagan impuestos justos y se les subsidia el combustible    ,RodrigoDure,es,2,1,2010-10-07 14:25:42+00:00,1374,False,29665,"Asuncion, Paraguay",,1509315008303357954
709,2022-03-30 23:41:47+00:00,RT @pajaro_loco_1: Gracias Lacalle Pou por subir los combustibles por debajo de las pautas de ANCAP y la URSEA. Si no fuera por el FAPITCNT…, gracias lacalle pou por subir los combustibles por debajo de las pautas de ancap y la ursea  si no fuera por el fapitcnt ,123jose11,es,0,15,2013-04-26 02:12:10+00:00,358,False,15237,uruguay,,1509314977999511568
710,2022-03-30 23:41:46+00:00,RT @SuresDDHH: #DatoSures | La imposición de #sanciones secundarias contra empresas no estadounidenses por comercializar con #Venezuela ha…,  datosures   la imposici n de  sanciones secundarias contra empresas no estadounidenses por comercializar con  venezuela ha ,LuisRDelgadoJ,es,0,6,2013-04-07 17:14:35+00:00,7781,False,2868,Venezuela,,1509314977206841350
711,2022-03-30 23:41:44+00:00,"¡Hoy prendemos El Bloque en 🔥!
🔹️Yarda de sangría gasolina $12  Refill $10
🔹️Shot de fireball $2 
🔹️Sangría Gasolina $3/ 2x$5 en vaso de 24onz. https://t.co/q3ncguJyfe", hoy prendemos el bloque en      yarda de sangr a gasolina  12  refill  10   shot de fireball  2    sangr a gasolina  3  2x 5 en vaso de 24onz   ,labodeguitabar1,es,0,1,2012-11-05 22:24:55+00:00,5309,False,3919,"Mayagüez, Puerto Rico",,1509314965316026369
712,2022-03-30 23:41:40+00:00,"Arabia Saudí está manteniendo conversaciones con China para comerciar en yuanes el pago de su petróleo. El 25% del petróleo saudí va a China. Que el petróleo deje de venderse en dólares, ¿no equivale a una quiebra de la economía de Estados Unidos?",arabia saud  est  manteniendo conversaciones con china para comerciar en yuanes el pago de su petr leo  el 25  del petr leo saud  va a china  que el petr leo deje de venderse en d lares   no equivale a una quiebra de la econom a de estados unidos ,TomsManuelDomn1,es,0,0,2021-04-11 18:09:42+00:00,176,False,21866,Piñeiro,,1509314951118213122
715,2022-03-30 23:41:35+00:00,"RT @Mex_Liber1: #UrnasVacias10DeAbril 

Sin afán de ofender a nadie, comparto este mensaje.

Nada es mentira.

La nobleza del mexicano tien…",  urnasvacias10deabril   sin af n de ofender a nadie  comparto este mensaje   nada es mentira   la nobleza del mexicano tien ,Lic12Rosio,es,0,245,2020-11-07 02:20:14+00:00,7329,False,56524, ,,1509314927235899394
716,2022-03-30 23:41:33+00:00,"RT @aquelarre_news: #Rusia🇷🇺
Podría ampliar los pagos en rublos a sus exportaciones de fertilizantes, granos, aceite vegetal, petróleo, car…",  rusia   podr a ampliar los pagos en rublos a sus exportaciones de fertilizantes  granos  aceite vegetal  petr leo  car ,RaulMar15213484,es,0,22,2021-07-25 16:41:40+00:00,506,False,11623,,,1509314921137422347
717,2022-03-30 23:41:26+00:00,@PattyChirinosVe Se refiere al pescado contaminado x petróleo?,  se refiere al pescado contaminado x petr leo ,Jacquel08231876,es,0,0,2018-11-28 13:51:15+00:00,14,False,363,Perú ,,1509314892259491844
719,2022-03-30 23:41:23+00:00,RT @Aemon3428: Si eligen mal las próximas elecciones la hambruna le va estallar en la cara a todos por estratos se comerán entre ustedes.…, si eligen mal las pr ximas elecciones la hambruna le va estallar en la cara a todos por estratos se comer n entre ustedes  ,ricardohaad4,es,0,58,2021-08-19 01:39:37+00:00,166,False,60,,,1509314878007386112
720,2022-03-30 23:41:22+00:00,"RT @r_esnel: Los colombianos cruzan a Venezuela y ahora los norteamericanos, van a Méjico a comprar gasolina por la subida d precios. En #C…", los colombianos cruzan a venezuela y ahora los norteamericanos  van a m jico a comprar gasolina por la subida d precios  en  c ,mrttorondoy,es,0,8,2021-06-23 01:17:13+00:00,174,False,9248,,,1509314873792028680
721,2022-03-30 23:41:17+00:00,Ponen “Un combustible clave” en lugar de decir “gasoil”. Ningún título va a ser informativo? Todo va a ser clickbait? https://t.co/MW6tyQoBTv,ponen  un combustible clave  en lugar de decir  gasoil   ning n t tulo va a ser informativo  todo va a ser clickbait   ,EstebanBianchi,es,2,0,2007-09-30 00:40:11+00:00,6230,False,2591,"Miami, FL",,1509314854120742912
722,2022-03-30 23:41:17+00:00,RT @ejdecena: Tienen miedo de acabar el subsidio a la gasolina y fijar un solo precio como en cualquier país normal porque esto produciría…, tienen miedo de acabar el subsidio a la gasolina y fijar un solo precio como en cualquier pa s normal porque esto producir a ,mzacarias1978,es,0,5,2012-06-07 02:56:50+00:00,589,False,901,,,1509314852900282376
724,2022-03-30 23:41:14+00:00,@CancerJack gasolina cara,  gasolina cara,epilef101,es,1,0,2013-02-02 23:24:14+00:00,509,False,46357,"São Paulo, Brasil",,1509314841365958664
726,2022-03-30 23:41:12+00:00,"Por qué quieres mi vida si mi vida es una ruina?
Cada do' semana' le cambio la goma al Beema
Y 500 a la semana que me gasto en gasolina
Y la zorra de la Dora que solo come Purina
Pasta y comida, ropa, Hacienda
Viaje con la churri y la puta hipoteca 🎶",por qu  quieres mi vida si mi vida es una ruina  cada do  semana  le cambio la goma al beema y 500 a la semana que me gasto en gasolina y la zorra de la dora que solo come purina pasta y comida  ropa  hacienda viaje con la churri y la puta hipoteca  ,Fac_you420,es,0,0,2012-03-04 23:38:23+00:00,152,False,7046,Wilde ,,1509314831316393986
728,2022-03-30 23:41:06+00:00,"@Josvidalf @gabrielboric Mejor que te roben La Plata de tus  ahorros, los de tus padres y abuelos para pagar el combustible de sus aviones privados. 🤦‍♂️",    mejor que te roben la plata de tus  ahorros  los de tus padres y abuelos para pagar el combustible de sus aviones privados      ,marchantmad,es,0,0,2017-06-04 03:50:18+00:00,111,False,2766,"California, USA",,1509314806586621952
731,2022-03-30 23:41:03+00:00,"@CaronteBarquer1 @andres_hinostro @portalmvd Aunque subiera $15 de una, se manejaría todo de otra forma. Ahora sube mes a mes y se pierde el control, todos los meses junto con el combustible sube TODO. Antes los combustibles subían 2 veces y había otra estabilidad, inflación mas controlada y aumentos de sueldo acordes",    hinostro   aunque subiera  15 de una  se manejar a todo de otra forma  ahora sube mes a mes y se pierde el control  todos los meses junto con el combustible sube todo  antes los combustibles sub an 2 veces y hab a otra estabilidad  inflaci n mas controlada y aumentos de sueldo acordes,rodriigo2809,es,0,0,2018-05-22 21:31:01+00:00,19,False,3146,"Montevideo, Uruguay",,1509314794242777089
732,2022-03-30 23:41:02+00:00,"@Osirisdleon Los anti mineros nuestros quieren petróleo porque viene de US, carbón porque viene de Colombia, quieren gas porque viene de US y Trinidad..la única minería mala es la nuestra, quien entiende a los fanáticos.!",  los anti mineros nuestros quieren petr leo porque viene de us  carb n porque viene de colombia  quieren gas porque viene de us y trinidad  la  nica miner a mala es la nuestra  quien entiende a los fan ticos  ,RosaElenaMelen3,es,3,2,2021-01-07 11:43:42+00:00,39,False,5751,,,1509314791172677633
734,2022-03-30 23:40:59+00:00,"RT @NacI_Io: Las puertas del averno están abiertas en Argentina, pero al cruzar a Brasil hay una Bala de Plata que mata al lobizón. Es cosa…", las puertas del averno est n abiertas en argentina  pero al cruzar a brasil hay una bala de plata que mata al lobiz n  es cosa ,Martin70339495,es,0,62,2019-08-14 15:02:52+00:00,119,False,10624,Ciudad Autónoma de Buenos Aire,,1509314779797630977
735,2022-03-30 23:40:59+00:00,"RT @chairoilustrado: Pues bueno, con el barril de petroleo a 115 dólares ya podemos decir que Ricardo Anaya estaba equivocado?", pues bueno  con el barril de petroleo a 115 d lares ya podemos decir que ricardo anaya estaba equivocado ,ArturoCamachoB1,es,0,101,2011-09-13 02:44:52+00:00,6569,False,400231,México,,1509314777159512066
736,2022-03-30 23:40:58+00:00,"@brunosgarzini @ViviM_777 Que se harten una tonelada de m....... ya vendemos petróleo a otros países,  que se jodan",    777 que se harten una tonelada de m        ya vendemos petr leo a otros pa ses   que se jodan,winujeca,es,9,0,2011-08-02 13:37:15+00:00,881,False,72089,cabudare,,1509314772461920259
738,2022-03-30 23:40:55+00:00,Anibal Torres dice que no se puede bajar precios por ley. No sabe que un alto porcentaje es por combustible? Bajen el ISC,anibal torres dice que no se puede bajar precios por ley  no sabe que un alto porcentaje es por combustible  bajen el isc,LAMZ50004620,es,936,196,2020-11-18 02:38:59+00:00,1691,False,15182,"Lima, Peru",,1509314760319410177
741,2022-03-30 23:40:51+00:00,"RT @Carol17552425: #JorgeJaPetardoTu Ana María Aldón ya se ha encargado de darles gasolina, rajando de Rocio Flores y AD, y de su marido y…",  jorgejapetardotu ana mar a ald n ya se ha encargado de darles gasolina  rajando de rocio flores y ad  y de su marido y ,Koby693,es,0,24,2021-05-23 23:24:57+00:00,118,False,12412,,,1509314742896271361
742,2022-03-30 23:40:49+00:00,"¿También explicarán que la termoeléctrica de Tula nos tiene ahogados? ¿O, que con los cambios de rutas aéreas, los aviones gastan más combustible?

Que mejor nos expliquen de dónde saca dinero #JoseRamonLopezBeltran41
sin trabajar.

https://t.co/6QivmLQC1s", tambi n explicar n que la termoel ctrica de tula nos tiene ahogados   o  que con los cambios de rutas a reas  los aviones gastan m s combustible   que mejor nos expliquen de d nde saca dinero  joseramonlopezbeltran41 sin trabajar    ,arsberfil,es,1,1,2018-05-10 21:57:06+00:00,1186,False,86532,,,1509314737758158855
746,2022-03-30 23:40:43+00:00,"Buford es el pueblo más pequeño con una población de 1 🇺🇸

 El único residente, Don Sammons, es a la vez conserje, empleado de una gasolinera, vendedor en una tienda local y alcalde de la ciudad.  En 2008, su hijo abandonó la ciudad y solo quedaba una persona en Buford: Don https://t.co/b7Tn5tFoGp",buford es el pueblo m s peque o con una poblaci n de 1      el  nico residente  don sammons  es a la vez conserje  empleado de una gasolinera  vendedor en una tienda local y alcalde de la ciudad   en 2008  su hijo abandon  la ciudad y solo quedaba una persona en buford  don  ,JohnnyOrtiz69,es,6,1,2015-08-14 15:53:37+00:00,915,False,3434,,,1509314710574874627
747,2022-03-30 23:40:42+00:00,"@grcastello Ésta gente de quedó enclaustrada en los setenta. Superaron el 2001 a costa de consensos de casta y ya se van quedando sin combustible. Retírense, el destino de éste país es liberal.",   sta gente de qued  enclaustrada en los setenta  superaron el 2001 a costa de consensos de casta y ya se van quedando sin combustible  ret rense  el destino de  ste pa s es liberal ,CostantinoDF,es,0,0,2021-09-23 18:53:22+00:00,157,False,1946,"Mar del Plata, Argentina",,1509314705998946305
748,2022-03-30 23:40:41+00:00,RT @jimenittaheee: Comparte al Daddy Yankee para que no te falte entrada y tampoco gasolina para comprarla 🤣🔥⚡️💃 #daddyyankee https://t.co/…, comparte al daddy yankee para que no te falte entrada y tampoco gasolina para comprarla        daddyyankee  ,Beelu_m22,es,0,250,2011-03-11 23:29:11+00:00,1346,False,16325,"Buenos Aires, Argentina",,1509314703465492481
753,2022-03-30 23:40:34+00:00,"La piromaniaca genética buscando más combustible #ABC , @Mzavalagc https://t.co/KNgOzPMh5P",la piromaniaca gen tica buscando m s combustible  abc      ,vivavillacabron,es,0,0,2017-08-03 17:19:02+00:00,605,False,13745,,,1509314671391567872
754,2022-03-30 23:40:32+00:00,"@Daniel011965 No eso no se.
Hasta Enero la perdida promedio era 3%. Con el aumento de precios gral mas ahora el combustible eso va a subir",  no eso no se  hasta enero la perdida promedio era 3   con el aumento de precios gral mas ahora el combustible eso va a subir,tinchonegriazul,es,2,0,2014-08-31 20:49:40+00:00,25353,False,436502,Uruguay,,1509314665175650304
755,2022-03-30 23:40:32+00:00,"El Gobierno aprueba el Plan de Respuesta a la guerra, con bonificación del combustible para todos los ciudadanos https://t.co/Mb0a4HeeEn",el gobierno aprueba el plan de respuesta a la guerra  con bonificaci n del combustible para todos los ciudadanos  ,europa_sur,es,0,0,2011-02-22 17:09:43+00:00,11357,False,110,,,1509314664081113095
757,2022-03-30 23:40:29+00:00,"Dejo como dato que la gasolinera más barata de Málaga ahora mismo, es la de Carrefour con 8 céntimos d diferencia con las demás. Pá ahorrar🐀🐀🐀",dejo como dato que la gasolinera m s barata de m laga ahora mismo  es la de carrefour con 8 c ntimos d diferencia con las dem s  p  ahorrar   ,mariabjimenezz,es,3,0,2018-07-10 02:04:25+00:00,54,False,336,España,,1509314651229769731
759,2022-03-30 23:40:25+00:00,AHORRO DE HASTA 40% EN GASTO POR COMBUSTIBLE DE PARQUE VEHICULAR: OM https://t.co/E5CGYt2z7b,ahorro de hasta 40  en gasto por combustible de parque vehicular  om  ,adolfoReportero,es,0,0,2012-09-02 00:15:11+00:00,171,False,80,"San Luis Potosí, México",,1509314634343501832
760,2022-03-30 23:40:25+00:00,"Un Cambio no se trata de comida, ni Gasolina Mas Barata, primero hay que arreglar muchas cosas una Justicia independiente, que se le quite lo Robado a los Ladrones, Preso y que hagan trabajo social en la calle barriendo con un Letrero que diga por Ladron y el Muro Fronterizo https://t.co/TjRyw21CF5",un cambio no se trata de comida  ni gasolina mas barata  primero hay que arreglar muchas cosas una justicia independiente  que se le quite lo robado a los ladrones  preso y que hagan trabajo social en la calle barriendo con un letrero que diga por ladron y el muro fronterizo  ,GeraldoMorillo8,es,0,0,2020-12-13 18:36:35+00:00,6,False,118,,,1509314634217672704
761,2022-03-30 23:40:24+00:00,"El problema de la mineria, es que la hacen donde no se puede, el agua es mas importante, que combustible, oro, cemento, y empresas como la Barrick, que usan cianuro y desbaratan y contaminan rios y tierras. https://t.co/1riU5eGRai",el problema de la mineria  es que la hacen donde no se puede  el agua es mas importante  que combustible  oro  cemento  y empresas como la barrick  que usan cianuro y desbaratan y contaminan rios y tierras   ,mikecrossc333,es,0,0,2019-05-24 13:23:24+00:00,810,False,43973,Santo Domingo,,1509314632305025034
762,2022-03-30 23:40:23+00:00,AHORRO DE HASTA 40% EN GASTO POR COMBUSTIBLE DE PARQUE VEHICULAR: OM https://t.co/bnOibjVjmu,ahorro de hasta 40  en gasto por combustible de parque vehicular  om  ,Acontecersl,es,0,0,2015-05-01 19:09:40+00:00,657,False,180,,,1509314625829052416
765,2022-03-30 23:40:17+00:00,"Habrá que inventarse un referéndum para que bajen los homicidios, la pobreza y el combustible.",habr  que inventarse un refer ndum para que bajen los homicidios  la pobreza y el combustible ,Juanmilans,es,1,0,2010-06-16 22:18:32+00:00,275,False,2537,,,1509314604127571971
768,2022-03-30 23:40:13+00:00,"RT @dainyoj: Feliz porque salí corriendo a la bomba de gasolina: 
1. No había cola. 
2. Pague 15 ltros y con eso exactamente se llenó
3. Pu…", feliz porque sal  corriendo a la bomba de gasolina   1  no hab a cola   2  pague 15 ltros y con eso exactamente se llen  3  pu ,amarseve,es,0,111,2010-06-10 20:16:50+00:00,2110,False,27531,"Valencia, Venezuela",,1509314584657735687
769,2022-03-30 23:40:10+00:00,"El ejército ruso atacó las ciudades de Kyiv, Kharkov y Dnipro, la capital de Ucrania, por la noche. En Kharkov se golpeó el gasoducto, en Dnipro una fábrica con un tanque de combustible.
El ejército ucraniano destruyó un vehículo aéreo no tripulado (UAV) ruso con un misil.",el ej rcito ruso atac  las ciudades de kyiv  kharkov y dnipro  la capital de ucrania  por la noche  en kharkov se golpe  el gasoducto  en dnipro una f brica con un tanque de combustible  el ej rcito ucraniano destruy  un veh culo a reo no tripulado  uav  ruso con un misil ,Rrodriguez0750,es,0,0,2011-06-18 14:35:09+00:00,1164,False,312,Panamá. Panamá,,1509314573756768259
770,2022-03-30 23:40:10+00:00,"Que vayan a hartarse una tonelada de m..... , ya vendemos petróleo a donde nos de la gana, no nos dejemos joder más https://t.co/6dpLVoMYDO",que vayan a hartarse una tonelada de m        ya vendemos petr leo a donde nos de la gana  no nos dejemos joder m s  ,winujeca,es,0,0,2011-08-02 13:37:15+00:00,881,False,72089,cabudare,,1509314572435718146
772,2022-03-30 23:40:09+00:00,El IGTF también será reflejado en las Estaciones Expendedoras de Gasolina No Subsidiadas ( DOLARIZADAS )...,el igtf tambi n ser  reflejado en las estaciones expendedoras de gasolina no subsidiadas   dolarizadas     ,jualflores,es,0,0,2010-03-05 22:51:15+00:00,230,False,88,Venezuela...,,1509314567645667335
774,2022-03-30 23:40:05+00:00,Irán: Crecen las huelgas de trabajadores en los sectores del gas y el petróleo https://t.co/bipH2ltwBS,ir n  crecen las huelgas de trabajadores en los sectores del gas y el petr leo  ,DailyReports24,es,0,0,2021-03-13 08:45:40+00:00,783,False,1739,Washington DC,,1509314553611358208
775,2022-03-30 23:40:04+00:00,"@tinchonegriazul @Ddduyuy2 Si, la típica empatía de la boca para afuera de la izquierda. Cuando el petróleo estaba a 40 no te vi protestándole al FA para que bajara los precios de los combustibles. No jodas en serio🤷🏻‍♂️",    si  la t pica empat a de la boca para afuera de la izquierda  cuando el petr leo estaba a 40 no te vi protest ndole al fa para que bajara los precios de los combustibles  no jodas en serio     ,Daniel011965,es,1,0,2011-09-12 23:53:08+00:00,9085,False,347696,Uruguay,,1509314548792061953
776,2022-03-30 23:40:02+00:00,"Aumento de las remesas hacia Latino América, aumento en el precio del petróleo por la invasión a Ucrania y críticas al presidente Joe Biden por el aumento de la inmigración a EE.UU. Estas y otras noticias económicas. https://t.co/lPOCulevFI",aumento de las remesas hacia latino am rica  aumento en el precio del petr leo por la invasi n a ucrania y cr ticas al presidente joe biden por el aumento de la inmigraci n a ee uu  estas y otras noticias econ micas   ,laprensa,es,1,0,2009-10-31 02:19:33+00:00,409779,True,1447,Nicaragua,,1509314537643728902
777,2022-03-30 23:40:00+00:00,DEFICIENCIA DE COMBUSTIBLE PREOCUPA AL GREMIO TAXISTA https://t.co/Ndb7fmkrBI a través de @YouTube,deficiencia de combustible preocupa al gremio taxista   a trav s de  ,NoticiasTRT,es,0,0,2012-05-25 15:43:31+00:00,126322,False,125,Venezuela,,1509314530832265225
779,2022-03-30 23:40:00+00:00,Gasolina en Venezuela: ¿cómo recargar la billetera digital del BDV? - Descifrado https://t.co/pYFNoLPEmX,gasolina en venezuela   c mo recargar la billetera digital del bdv    descifrado  ,descifradocom,es,0,0,2009-06-04 14:32:38+00:00,194143,False,2097,CARACAS,,1509314529888456707
781,2022-03-30 23:39:57+00:00,"me caga q mi mamá no le ponga gasolina al coche, puta madre ando en pura reserva mamón",me caga q mi mam  no le ponga gasolina al coche  puta madre ando en pura reserva mam n,maratrashhh,es,1,0,2015-07-08 16:27:45+00:00,1294,False,51160,she/they,,1509314519255994375
782,2022-03-30 23:39:57+00:00,"@jeffarias__ Paso por ustedes a las 3am como la vez pasada?

Ah te creas, la gasolina está del culo cara xd",    paso por ustedes a las 3am como la vez pasada   ah te creas  la gasolina est  del culo cara xd,QuiqeBocanegra,es,0,0,2012-09-01 03:48:37+00:00,1010,False,45463,Guatemala,,1509314517070761988
784,2022-03-30 23:39:53+00:00,A esta #reforma el @AccionNacional @PRI_Nacional @SenadoresPRD  se oponen igual ala #ReformaElectrica  quieren que usted y yo paguemos más cara la luz y la gasolina y ellos seguir haciendose más ricos  Acosta de USTED Y DE MI  AGUAS PENSEMOS QUE ES LO QUE VAMOS HACER CON ELLOS https://t.co/HiVxIVErOP,a esta  reforma el     nacional    se oponen igual ala  reformaelectrica  quieren que usted y yo paguemos m s cara la luz y la gasolina y ellos seguir haciendose m s ricos  acosta de usted y de mi  aguas pensemos que es lo que vamos hacer con ellos  ,DavidRa30114324,es,24,17,2017-09-22 18:07:05+00:00,165,False,8404,,,1509314500998176771
785,2022-03-30 23:39:53+00:00,RT @celia_ferre: Y en gasolina no hay black friday?, y en gasolina no hay black friday ,Hastalscojones8,es,0,13583,2022-02-17 17:12:33+00:00,1,False,490,,,1509314500327092232
786,2022-03-30 23:39:52+00:00,RT @SoyJesusGuzman: Acabo de cargar gasolina. Con estos precios entiendo por qué los 4 jinetes del Apocalipsis vienen a caballo!, acabo de cargar gasolina  con estos precios entiendo por qu  los 4 jinetes del apocalipsis vienen a caballo ,andy_eguiluz,es,0,8,2011-03-08 14:25:07+00:00,202,False,6638,DF / Cancún ,,1509314499131629578
788,2022-03-30 23:39:50+00:00,"RT @lugaricano: Los 6000 millones de € de incentivos al consumo de combustible, en un país con la deuda e inflación desbocadas, serán recor…", los 6000 millones de   de incentivos al consumo de combustible  en un pa s con la deuda e inflaci n desbocadas  ser n recor ,CarlosForlan1,es,0,337,2011-11-22 21:07:35+00:00,356,False,1911,Mérida - Sevilla ,,1509314489233154052
792,2022-03-30 23:39:44+00:00,Este combustible que nada dura y el tráfico que nada ayuda tampoco 🥵,este combustible que nada dura y el tr fico que nada ayuda tampoco  ,Nylkairias,es,2,0,2013-02-02 18:15:33+00:00,656,False,14934,,,1509314463052218373
796,2022-03-30 23:39:41+00:00,Plus Ultra destinó primer dinero de su rescate a pagar petróleo de Venezuela     https://t.co/sgwe1njyjH,plus ultra destin  primer dinero de su rescate a pagar petr leo de venezuela      ,la_patilla,es,1,1,2010-03-18 14:02:00+00:00,7354641,True,616,Venezuela,,1509314453057290244
800,2022-03-30 23:39:35+00:00,"RT @lNFOSCHILE: ⚠️#Suma y Siguen Las Alzas de Los #Combustibles Para Este Jueves.

⛽️– 93 Octavos: +6,7 Pesos por Litro.
⛽️– 97 Octavos: +6…",    suma y siguen las alzas de los  combustibles para este jueves       93 octavos   6 7 pesos por litro      97 octavos   6 ,orion_explorer,es,0,14,2011-06-26 04:49:25+00:00,139,False,2483,"Maipú, Metropolitana de Santia",,1509314427715088384
802,2022-03-30 23:39:31+00:00,"RT @GabuMarin: Me quede sin combustible en la fila de la estación de servicio y parece mentira que millón de gente había, ahechapama los me…", me quede sin combustible en la fila de la estaci n de servicio y parece mentira que mill n de gente hab a  ahechapama los me ,Beatriz20D,es,0,2,2016-08-28 17:00:18+00:00,1525,False,433258,Paraguay,,1509314410355036166
803,2022-03-30 23:39:29+00:00,"Puntos programaticos: Mi presidente Gaviria, el movil de la democracia esta dispuesto a darle unos ministerios a su gusto. Eso si, recuerde que ese movil necesita gasolina. 

Ya tuvo que haber pedido una entidad tipo Caprecom para ""gestionar"". https://t.co/7AM7I2QdgO",puntos programaticos  mi presidente gaviria  el movil de la democracia esta dispuesto a darle unos ministerios a su gusto  eso si  recuerde que ese movil necesita gasolina    ya tuvo que haber pedido una entidad tipo caprecom para  gestionar    ,warlockcaos,es,1,1,2009-12-09 17:14:39+00:00,349,False,23494,Colombia,,1509314401043722246
807,2022-03-30 23:39:18+00:00,"Claro, una cosa son los dueños de las mulas y camiones en gral y otra cosa los sufridos conductores...

Bienvenidos los conductores de Colombia mamados de los peajes, del costo de la gasolina, de la inseguridad y de las vías hechas trochas..

#FranciaLaViceDelCambio",claro  una cosa son los due os de las mulas y camiones en gral y otra cosa los sufridos conductores     bienvenidos los conductores de colombia mamados de los peajes  del costo de la gasolina  de la inseguridad y de las v as hechas trochas     francialavicedelcambio,Jokeraton,es,51,30,2010-05-11 01:13:42+00:00,92692,False,412456,"Chivilcoy, Ruta 5 Argentina",,1509314352947544066
810,2022-03-30 23:39:14+00:00,"Petróleo no!
Coca SÍ! 
MARCO RUBIO QUIEN SOÑÓ CON ADMINISTRAR DE FORMA ÍNTEGRA LA #AyudaHumanitaria destinada a Venezuela. https://t.co/Bk5Xvq8dge",petr leo no  coca s    marco rubio quien so   con administrar de forma  ntegra la  ayudahumanitaria destinada a venezuela   ,g3r4rd0pm3nd0z4,es,0,0,2020-11-23 14:02:48+00:00,499,False,6682,"San Francisco, CA",,1509314336027815944
811,2022-03-30 23:39:14+00:00,"RT @abojuan: Los camioneros de colombia son los más idiotas, salir a votar por el que los tiene llenos de peajes y la gasolina por las nube…", los camioneros de colombia son los m s idiotas  salir a votar por el que los tiene llenos de peajes y la gasolina por las nube ,rocaflora504,es,0,59,2013-07-08 19:24:25+00:00,1845,False,177667,,,1509314335994220544
812,2022-03-30 23:39:13+00:00,"RT @soltvcanal: #SOLTV_Trujillo l Transportistas de carga pesada se movilizan por la Panamericana Norte. Afirmaron que no habrá bloqueo, so…",  soltv trujillo l transportistas de carga pesada se movilizan por la panamericana norte  afirmaron que no habr  bloqueo  so ,renzoHeduardo,es,0,1,2018-02-27 19:59:05+00:00,102,False,61604,,,1509314331988709380
815,2022-03-30 23:39:04+00:00,"@Bren1985Johnny @SVargasOK Tranquilo Indiecito ignorante
Que Biden va a comprar el petróleo a Venezuela que Rusia ya no venderá
Volveremos a ser el primer pais de América Latina
Y tu volverás al foso donde siempre has estado con tu vaquerito de presidente
El tiempo volverá todo a su lugar",    tranquilo indiecito ignorante que biden va a comprar el petr leo a venezuela que rusia ya no vender  volveremos a ser el primer pais de am rica latina y tu volver s al foso donde siempre has estado con tu vaquerito de presidente el tiempo volver  todo a su lugar,luisestradar,es,0,0,2014-02-18 03:00:38+00:00,530,False,20669,,,1509314293984018432
816,2022-03-30 23:39:00+00:00,"RT @OsornoCentral: 🟠Alerta Central #Osorno

➡️Nueva alza en los combustibles

 ● 93 octavos: +6,7 pesos por litro.
● 97 octavos: +6,7 pesos…",  alerta central  osorno    nueva alza en los combustibles     93 octavos   6 7 pesos por litro    97 octavos   6 7 pesos ,IgnacioShsoto,es,0,3,2015-01-23 04:43:09+00:00,326,False,28833,,,1509314279983493131
819,2022-03-30 23:38:52+00:00,"@TraficoCPanama Lo peor es demorar 45 minutos para subir el puente de Las Américas, por culpa del policía q detiene la fila del paño habilitado, no se para que,.si todo fluye sin que ellos intervengan. Cierto lo dicho, los policías hacen los tranques. Gasolina cara y ellos no ayudan",  lo peor es demorar 45 minutos para subir el puente de las am ricas  por culpa del polic a q detiene la fila del pa o habilitado  no se para que  si todo fluye sin que ellos intervengan  cierto lo dicho  los polic as hacen los tranques  gasolina cara y ellos no ayudan,MelissaNg12,es,1,0,2015-02-12 21:22:09+00:00,57,False,3619,Panamá,,1509314244877205514
825,2022-03-30 23:38:42+00:00,"Jugada maestra?
Putin fijo 5000 rublos por gramo de oro
Vende energéticos solo en rublos
El gigante del gas y del petróleo está cercando al dólar, junto con los BRICS 
Europa depende del gas ruso de inmediato
Los expertos en economía y finanzas saquen sus cuentas",jugada maestra  putin fijo 5000 rublos por gramo de oro vende energ ticos solo en rublos el gigante del gas y del petr leo est  cercando al d lar  junto con los brics  europa depende del gas ruso de inmediato los expertos en econom a y finanzas saquen sus cuentas,Menesesgomez67,es,1,1,2021-03-01 09:28:09+00:00,178,False,156,Colombia,,1509314203944955910
826,2022-03-30 23:38:42+00:00,RT @acarvajalh: El precio medio de la electricidad sextuplica el de marzo de 2021 en #España  De ahí la importancia de la  #ReformaElectric…, el precio medio de la electricidad sextuplica el de marzo de 2021 en  espa a  de ah  la importancia de la   reformaelectric ,psv741222,es,0,58,2009-09-20 13:40:51+00:00,1122,False,1524,,,1509314202221137928
